data,roll(fi) angle,pitch(theta) angle
1970-01-01 17:33:21,169.6274,-4.2468
1970-01-01 17:33:31,169.9514,-4.3762
1970-01-01 17:33:41,169.7995,-4.3651
1970-01-01 17:33:51,170.0594,-4.4708
1970-01-01 17:34:01,170.0524,-4.5054
1970-01-01 17:34:11,169.7628,-4.8759
1970-01-01 17:34:21,169.8406,-4.9824
1970-01-01 17:34:31,169.8671,-4.8825
1970-01-01 17:34:41,170.1641,-4.882
1970-01-01 17:34:51,169.6847,-5.2318
1970-01-01 17:35:01,169.8569,-5.5237
1970-01-01 17:35:11,169.826,-5.6561
1970-01-01 17:35:21,169.9245,-6.096
1970-01-01 17:35:31,169.958,-6.147
1970-01-01 17:35:41,169.4132,-6.5138
1970-01-01 17:35:51,169.584,-6.425
1970-01-01 17:36:01,169.5383,-6.287
1970-01-01 17:36:11,169.6794,-6.8303
1970-01-01 17:36:21,169.8053,-6.8837
1970-01-01 17:36:31,169.5277,-7.3315
1970-01-01 17:36:41,169.6428,-7.6219
1970-01-01 17:36:51,168.8891,-7.9462
1970-01-01 17:37:01,169.9025,-7.9142
1970-01-01 17:37:11,169.6794,-8.0989
1970-01-01 17:37:21,170.0223,-8.7555
1970-01-01 17:37:31,169.955,-9.4989
1970-01-01 17:37:41,169.7267,-9.7132
1970-01-01 17:37:51,169.9001,-10.1744
1970-01-01 17:38:01,169.7949,-10.1607
1970-01-01 17:38:11,169.3074,-10.1087
1970-01-01 17:38:21,169.6738,-10.4515
1970-01-01 17:38:31,169.3657,-10.7426
1970-01-01 17:38:41,169.5085,-11.355
1970-01-01 17:38:51,169.3217,-11.3026
1970-01-01 17:39:01,169.4826,-11.4904
1970-01-01 17:39:11,169.2157,-11.6304
1970-01-01 17:39:21,169.4094,-11.7813
1970-01-01 17:39:31,169.6899,-12.3705
1970-01-01 17:39:41,169.8275,-12.9139
1970-01-01 17:39:51,169.2996,-12.8111
1970-01-01 17:40:01,169.1122,-12.987
1970-01-01 17:40:11,169.1709,-13.7818
1970-01-01 17:40:21,169.5365,-14.3541
1970-01-01 17:40:31,169.5238,-14.3043
1970-01-01 17:40:41,169.1929,-14.2852
1970-01-01 17:40:51,168.1396,-14.222
1970-01-01 17:41:01,169.1395,-15.5861
1970-01-01 17:41:11,169.7058,-15.7803
1970-01-01 17:41:21,168.7841,-16.2099
1970-01-01 17:41:31,168.9765,-16.7879
1970-01-01 17:41:41,168.5208,-17.2699
1970-01-01 17:41:51,169.3207,-17.2372
1970-01-01 17:42:01,170.0059,-17.5225
1970-01-01 17:42:11,169.2611,-17.8407
1970-01-01 17:42:21,169.3095,-17.5859
1970-01-01 17:42:31,168.5105,-18.7673
1970-01-01 17:42:41,168.847,-19.1418
1970-01-01 17:42:51,168.7866,-19.0281
1970-01-01 17:43:01,168.7631,-19.0522
1970-01-01 17:43:11,168.3191,-19.2289
1970-01-01 17:43:21,168.5924,-19.12
1970-01-01 17:43:31,168.9443,-20.0083
1970-01-01 17:43:41,169.7222,-20.5455
1970-01-01 17:43:51,169.5152,-21.2804
1970-01-01 17:44:01,169.1122,-21.9227
1970-01-01 17:44:11,168.6042,-21.8863
1970-01-01 17:44:21,168.6901,-22.2868
1970-01-01 17:44:31,167.7541,-22.1737
1970-01-01 17:44:41,168.801,-21.8804
1970-01-01 17:44:51,168.6534,-22.7616
1970-01-01 17:45:01,169.0203,-23.1048
1970-01-01 17:45:11,169.1285,-23.7013
1970-01-01 17:45:21,169.0815,-24.0
1970-01-01 17:45:31,168.9515,-24.7414
1970-01-01 17:45:41,168.1146,-24.3753
1970-01-01 17:45:51,168.2689,-24.596
1970-01-01 17:46:01,168.3981,-25.068
1970-01-01 17:46:11,169.0761,-24.8552
1970-01-01 17:46:21,168.8915,-25.6145
1970-01-01 17:46:31,168.6524,-25.6226
1970-01-01 17:46:41,168.4862,-25.7867
1970-01-01 17:46:51,168.7534,-25.5477
1970-01-01 17:47:01,169.3175,-26.8836
1970-01-01 17:47:11,169.0641,-27.5388
1970-01-01 17:47:21,168.3367,-28.229
1970-01-01 17:47:31,167.613,-28.6589
1970-01-01 17:47:41,167.5576,-28.6167
1970-01-01 17:47:51,167.6224,-28.8269
1970-01-01 17:48:01,168.189,-28.9623
1970-01-01 17:48:11,168.1213,-29.3536
1970-01-01 17:48:21,168.5499,-29.9044
1970-01-01 17:48:31,168.2689,-30.3748
1970-01-01 17:48:41,168.0297,-30.7339
1970-01-01 17:48:51,168.4443,-30.4682
1970-01-01 17:49:01,168.2479,-30.4507
1970-01-01 17:49:11,167.9376,-30.1458
1970-01-01 17:49:21,167.882,-29.9602
1970-01-01 17:49:31,168.0396,-30.3625
1970-01-01 17:49:41,168.7158,-30.5602
1970-01-01 17:49:51,168.6386,-30.7284
1970-01-01 17:50:01,168.1148,-31.1763
1970-01-01 17:50:11,168.347,-30.5698
1970-01-01 17:50:21,167.9857,-30.3968
1970-01-01 17:50:31,167.9899,-30.2969
1970-01-01 17:50:41,168.1079,-30.4382
1970-01-01 17:50:51,167.8724,-30.2058
1970-01-01 17:51:01,167.8582,-30.2846
1970-01-01 17:51:11,167.8958,-30.6489
1970-01-01 17:51:21,168.2044,-30.784
1970-01-01 17:51:31,168.5729,-31.3592
1970-01-01 17:51:41,168.5457,-31.5687
1970-01-01 17:51:51,168.4384,-31.5597
1970-01-01 17:52:01,168.0763,-31.6933
1970-01-01 17:52:11,168.1149,-32.0542
1970-01-01 17:52:21,167.9005,-31.7701
1970-01-01 17:52:31,167.4638,-31.9106
1970-01-01 17:52:41,168.1462,-32.131
1970-01-01 17:52:51,168.3876,-32.2431
1970-01-01 17:53:01,168.3084,-32.6013
1970-01-01 17:53:11,168.3586,-32.8891
1970-01-01 17:53:21,167.9672,-33.137
1970-01-01 17:53:31,167.7905,-33.2157
1970-01-01 17:53:41,168.0138,-32.9354
1970-01-01 17:53:51,167.7815,-32.9432
1970-01-01 17:54:01,167.891,-32.6667
1970-01-01 17:54:11,167.6567,-32.914
1970-01-01 17:54:21,168.083,-33.2448
1970-01-01 17:54:31,168.0903,-32.8301
1970-01-01 17:54:41,168.0726,-33.1153
1970-01-01 17:54:51,167.8285,-33.0433
1970-01-01 17:55:01,167.8668,-33.3041
1970-01-01 17:55:11,168.083,-33.1003
1970-01-01 17:55:21,167.7294,-32.9062
1970-01-01 17:55:31,167.8481,-32.8537
1970-01-01 17:55:41,167.3736,-32.9159
1970-01-01 17:55:51,167.785,-32.8448
1970-01-01 17:56:01,168.1864,-32.9474
1970-01-01 17:56:11,168.1816,-32.982
1970-01-01 17:56:21,168.4368,-32.8313
1970-01-01 17:56:31,167.9914,-32.7535
1970-01-01 17:56:41,167.9439,-33.1028
1970-01-01 17:56:51,167.8574,-32.7405
1970-01-01 17:57:01,168.2875,-32.8632
1970-01-01 17:57:11,168.1396,-32.881
1970-01-01 17:57:21,167.6736,-33.0276
1970-01-01 17:57:31,168.083,-32.8097
1970-01-01 17:57:41,167.8668,-32.9178
1970-01-01 17:57:51,168.329,-32.5786
1970-01-01 17:58:01,168.2649,-32.6561
1970-01-01 17:58:11,167.8194,-32.9145
1970-01-01 17:58:21,167.8481,-32.9017
1970-01-01 17:58:31,167.8338,-32.7395
1970-01-01 17:58:41,168.1113,-32.9905
1970-01-01 17:58:51,167.8718,-32.8551
1970-01-01 17:59:01,167.785,-32.9419
1970-01-01 17:59:11,167.8812,-32.8387
1970-01-01 17:59:21,168.0688,-32.986
1970-01-01 17:59:31,167.9672,-32.8007
1970-01-01 17:59:41,167.9672,-32.8971
1970-01-01 17:59:51,167.9914,-32.8503
1970-01-01 18:00:01,168.2206,-32.5663
1970-01-01 18:00:11,167.953,-32.7346
1970-01-01 18:00:21,168.4078,-32.9064
1970-01-01 18:00:31,168.1429,-32.3356
1970-01-01 18:00:41,168.0688,-32.986
1970-01-01 18:00:51,167.9628,-32.6689
1970-01-01 18:01:01,168.0545,-32.7737
1970-01-01 18:01:11,168.2345,-32.5845
1970-01-01 18:01:21,167.9857,-32.6609
1970-01-01 18:01:31,167.9341,-33.0697
1970-01-01 18:01:41,167.8812,-33.177
1970-01-01 18:01:51,167.9432,-32.6552
1970-01-01 18:02:01,168.0726,-32.9228
1970-01-01 18:02:11,167.6357,-33.0077
1970-01-01 18:02:21,168.0157,-33.1902
1970-01-01 18:02:31,167.9672,-32.6074
1970-01-01 18:02:41,167.9771,-32.784
1970-01-01 18:02:51,167.953,-32.5407
1970-01-01 18:03:01,167.7236,-32.6789
1970-01-01 18:03:11,168.2623,-32.7173
1970-01-01 18:03:21,168.1289,-32.801
1970-01-01 18:03:31,168.1956,-32.6627
1970-01-01 18:03:41,168.034,-32.6623
1970-01-01 18:03:51,168.1926,-32.9663
1970-01-01 18:04:01,167.6567,-32.8174
1970-01-01 18:04:11,168.0056,-32.8681
1970-01-01 18:04:21,168.0056,-32.6746
1970-01-01 18:04:31,168.0903,-32.493
1970-01-01 18:04:41,167.805,-32.7035
1970-01-01 18:04:51,168.1008,-32.7654
1970-01-01 18:05:01,167.8194,-32.7215
1970-01-01 18:05:11,167.8908,-32.9195
1970-01-01 18:05:21,167.843,-32.6739
1970-01-01 18:05:31,168.03,-32.918
1970-01-01 18:05:41,167.9005,-32.6494
1970-01-01 18:05:51,168.475,-32.9127
1970-01-01 18:06:01,168.1676,-32.7234
1970-01-01 18:06:11,168.29,-32.3666
1970-01-01 18:06:21,167.9672,-32.8007
1970-01-01 18:06:31,167.8862,-32.7281
1970-01-01 18:06:41,167.8481,-32.6609
1970-01-01 18:06:51,167.8625,-32.6307
1970-01-01 18:07:01,167.9432,-32.5103
1970-01-01 18:07:11,168.0379,-32.6494
1970-01-01 18:07:21,168.0584,-32.76
1970-01-01 18:07:31,168.1956,-32.6144
1970-01-01 18:07:41,167.6798,-32.9641
1970-01-01 18:07:51,167.843,-32.8678
1970-01-01 18:08:01,168.1008,-32.7171
1970-01-01 18:08:11,167.9194,-32.6064
1970-01-01 18:08:21,168.329,-32.5786
1970-01-01 18:08:31,168.1956,-32.566
1970-01-01 18:08:41,167.8194,-32.8181
1970-01-01 18:08:51,167.9956,-32.5953
1970-01-01 18:09:01,167.8481,-32.5642
1970-01-01 18:09:11,167.9336,-32.5764
1970-01-01 18:09:21,167.9574,-32.7212
1970-01-01 18:09:31,167.8481,-32.7574
1970-01-01 18:09:41,167.8625,-32.7752
1970-01-01 18:09:51,167.6402,-32.898
1970-01-01 18:10:01,167.8013,-32.803
1970-01-01 18:10:11,168.08,-32.9418
1970-01-01 18:10:21,168.2015,-32.6848
1970-01-01 18:10:31,168.0975,-32.6601
1970-01-01 18:10:41,167.9662,-32.4567
1970-01-01 18:10:51,167.7039,-32.6218
1970-01-01 18:11:01,167.7694,-32.1501
1970-01-01 18:11:11,168.0318,-32.3195
1970-01-01 18:11:21,167.9052,-32.2007
1970-01-01 18:11:31,167.8066,-32.0227
1970-01-01 18:11:41,168.1526,-31.7747
1970-01-01 18:11:51,168.3173,-30.9895
1970-01-01 18:12:01,168.3701,-30.6839
1970-01-01 18:12:11,168.2023,-30.6114
1970-01-01 18:12:21,168.1755,-30.3756
1970-01-01 18:12:31,168.0913,-29.9409
1970-01-01 18:12:41,168.0878,-29.5931
1970-01-01 18:12:51,168.3458,-29.3254
1970-01-01 18:13:01,168.4111,-28.7445
1970-01-01 18:13:11,168.4602,-28.1121
1970-01-01 18:13:21,168.3326,-27.5923
1970-01-01 18:13:31,168.3062,-27.5423
1970-01-01 18:13:41,168.5642,-26.2375
1970-01-01 18:13:51,168.7899,-25.7917
1970-01-01 18:14:01,168.7899,-25.1171
1970-01-01 18:14:11,168.6027,-25.311
1970-01-01 18:14:21,168.7651,-24.9033
1970-01-01 18:14:31,168.5782,-24.5561
1970-01-01 18:14:41,168.7523,-23.9606
1970-01-01 18:14:51,168.7149,-22.9499
1970-01-01 18:15:01,168.8384,-22.6289
1970-01-01 18:15:11,169.0676,-22.1166
1970-01-01 18:15:21,168.8718,-21.856
1970-01-01 18:15:31,168.7383,-20.9603
1970-01-01 18:15:41,168.8627,-20.7386
1970-01-01 18:15:51,169.4217,-19.4031
1970-01-01 18:16:01,169.1584,-18.7155
1970-01-01 18:16:11,169.5983,-18.0796
1970-01-01 18:16:21,169.7443,-18.0679
1970-01-01 18:16:31,169.6733,-17.5282
1970-01-01 18:16:41,169.5328,-16.8642
1970-01-01 18:16:51,169.7595,-16.376
1970-01-01 18:17:01,169.2805,-15.3935
1970-01-01 18:17:11,169.5656,-14.7479
1970-01-01 18:17:21,169.727,-13.9179
1970-01-01 18:17:31,169.7334,-13.4448
1970-01-01 18:17:41,169.9574,-11.9107
1970-01-01 18:17:51,169.7652,-12.2206
1970-01-01 18:18:01,169.9641,-11.0486
1970-01-01 18:18:11,169.8335,-10.586
1970-01-01 18:18:21,170.1954,-9.7798
1970-01-01 18:18:31,169.9233,-9.4633
1970-01-01 18:18:41,170.2395,-8.7095
1970-01-01 18:18:51,170.2235,-8.6211
1970-01-01 18:19:01,170.2295,-7.8578
1970-01-01 18:19:11,170.2558,-6.3598
1970-01-01 18:19:21,169.2571,-6.4631
1970-01-01 18:19:31,169.255,-5.3257
1970-01-01 18:19:41,170.0163,-4.0622
1970-01-01 18:19:51,170.2395,-4.0308
1970-01-01 18:20:01,170.8914,-3.8317
1970-01-01 18:20:11,170.8044,-3.184
1970-01-01 18:20:21,170.3352,-2.1105
1970-01-01 18:20:31,170.3813,-1.6645
1970-01-01 18:20:41,170.5087,-1.1148
1970-01-01 18:20:51,171.0546,-0.8152
1970-01-01 18:21:01,170.9396,-0.1164
1970-01-01 18:21:11,170.8657,0.5868
1970-01-01 18:21:21,170.3646,1.0524
1970-01-01 18:21:31,170.402,1.8275
1970-01-01 18:21:41,170.8864,2.0616
1970-01-01 18:21:51,170.8078,2.4041
1970-01-01 18:22:01,170.9051,3.6413
1970-01-01 18:22:11,170.557,4.2225
1970-01-01 18:22:21,170.6347,4.6516
1970-01-01 18:22:31,171.1466,4.8093
1970-01-01 18:22:41,170.9936,5.0615
1970-01-01 18:22:51,170.7512,5.2976
1970-01-01 18:23:01,171.3375,5.7147
1970-01-01 18:23:11,171.7125,5.8949
1970-01-01 18:23:21,171.4229,6.7
1970-01-01 18:23:31,171.3308,7.4035
1970-01-01 18:23:41,170.9097,8.1628
1970-01-01 18:23:51,171.0459,8.4981
1970-01-01 18:24:01,171.8782,8.4436
1970-01-01 18:24:11,172.0431,8.5668
1970-01-01 18:24:21,171.7705,8.9479
1970-01-01 18:24:31,171.5946,9.4103
1970-01-01 18:24:41,171.5687,9.8412
1970-01-01 18:24:51,171.4899,10.3935
1970-01-01 18:25:01,171.149,10.38
1970-01-01 18:25:11,171.3449,10.6533
1970-01-01 18:25:21,171.0088,10.7948
1970-01-01 18:25:31,171.4517,10.6972
1970-01-01 18:25:41,171.545,10.77
1970-01-01 18:25:51,171.769,11.1506
1970-01-01 18:26:01,171.8019,11.6129
1970-01-01 18:26:11,171.4486,11.691
1970-01-01 18:26:21,171.6758,11.5952
1970-01-01 18:26:31,171.7945,11.8002
1970-01-01 18:26:41,171.8029,11.4477
1970-01-01 18:26:51,171.7528,11.2642
1970-01-01 18:27:01,171.3079,11.3545
1970-01-01 18:27:11,171.5687,11.2136
1970-01-01 18:27:21,171.4663,11.3251
1970-01-01 18:27:31,171.6428,11.7299
1970-01-01 18:27:41,171.4397,11.8742
1970-01-01 18:27:51,171.1305,11.9625
1970-01-01 18:28:01,171.7102,11.4918
1970-01-01 18:28:11,171.5014,11.6781
1970-01-01 18:28:21,171.7945,11.4592
1970-01-01 18:28:31,171.8951,11.3141
1970-01-01 18:28:41,171.4517,11.2102
1970-01-01 18:28:51,171.8365,11.4023
1970-01-01 18:29:01,171.5102,11.4394
1970-01-01 18:29:11,171.5339,11.5438
1970-01-01 18:29:21,171.5513,11.4069
1970-01-01 18:29:31,171.6514,11.2046
1970-01-01 18:29:41,171.2403,11.307
1970-01-01 18:29:51,171.4517,11.324
1970-01-01 18:30:01,171.709,11.4595
1970-01-01 18:30:11,171.2629,11.2967
1970-01-01 18:30:21,171.56,11.2817
1970-01-01 18:30:31,171.5839,11.2141
1970-01-01 18:30:41,171.8447,11.4722
1970-01-01 18:30:51,171.66,11.7066
1970-01-01 18:31:01,171.3844,11.3336
1970-01-01 18:31:11,171.5687,11.4979
1970-01-01 18:31:21,171.5687,11.4411
1970-01-01 18:31:31,171.7199,11.4557
1970-01-01 18:31:41,171.5993,11.1571
1970-01-01 18:31:51,171.61,10.9521
1970-01-01 18:32:01,171.3932,11.0947
1970-01-01 18:32:11,171.3577,11.3104
1970-01-01 18:32:21,171.6341,11.3415
1970-01-01 18:32:31,171.8363,11.4837
1970-01-01 18:32:41,171.5839,11.5
1970-01-01 18:32:51,171.7866,11.446
1970-01-01 18:33:01,171.61,11.2946
1970-01-01 18:33:11,171.7443,11.2185
1970-01-01 18:33:21,171.5426,11.1329
1970-01-01 18:33:31,171.5926,11.3743
1970-01-01 18:33:41,171.5102,11.3257
1970-01-01 18:33:51,171.2763,11.262
1970-01-01 18:34:01,171.8109,11.5182
1970-01-01 18:34:11,171.5752,11.5115
1970-01-01 18:34:21,171.5839,11.4428
1970-01-01 18:34:31,171.2583,11.2275
1970-01-01 18:34:41,171.3308,11.1725
1970-01-01 18:34:51,171.8363,11.1982
1970-01-01 18:35:01,171.9118,11.0062
1970-01-01 18:35:11,171.61,11.1805
1970-01-01 18:35:21,171.5014,10.995
1970-01-01 18:35:31,171.3755,11.0598
1970-01-01 18:35:41,171.6272,11.2721
1970-01-01 18:35:51,171.4164,11.3692
1970-01-01 18:36:01,171.8029,11.334
1970-01-01 18:36:11,171.2942,11.0125
1970-01-01 18:36:21,171.4429,11.0504
1970-01-01 18:36:31,171.786,11.3566
1970-01-01 18:36:41,171.6943,10.864
1970-01-01 18:36:51,171.7029,11.3082
1970-01-01 18:37:01,171.2179,11.4875
1970-01-01 18:37:11,171.5339,11.8855
1970-01-01 18:37:21,171.5513,11.5777
1970-01-01 18:37:31,171.7768,11.6793
1970-01-01 18:37:41,171.7029,11.3082
1970-01-01 18:37:51,171.4692,10.9606
1970-01-01 18:38:01,171.653,10.7269
1970-01-01 18:38:11,171.2313,10.8032
1970-01-01 18:38:21,171.2538,10.9634
1970-01-01 18:38:31,171.4839,10.7309
1970-01-01 18:38:41,170.9844,10.2842
1970-01-01 18:38:51,171.5946,10.5545
1970-01-01 18:39:01,171.7016,10.8162
1970-01-01 18:39:11,171.4722,11.3377
1970-01-01 18:39:21,171.5665,11.3512
1970-01-01 18:39:31,171.2763,11.4893
1970-01-01 18:39:41,171.8615,11.6199
1970-01-01 18:39:51,171.5709,11.3039
1970-01-01 18:40:01,171.8363,11.3125
1970-01-01 18:40:11,171.3932,11.2654
1970-01-01 18:40:21,171.5926,11.3743
1970-01-01 18:40:31,171.6272,11.1583
1970-01-01 18:40:41,171.6858,10.7035
1970-01-01 18:40:51,171.5926,10.8595
1970-01-01 18:41:01,171.1504,10.7568
1970-01-01 18:41:11,171.5014,10.8237
1970-01-01 18:41:21,171.3844,11.0488
1970-01-01 18:41:31,171.7102,11.3777
1970-01-01 18:41:41,171.693,11.572
1970-01-01 18:41:51,171.1998,11.6241
1970-01-01 18:42:01,171.8365,11.4023
1970-01-01 18:42:11,171.7945,11.1743
1970-01-01 18:42:21,171.6671,11.2625
1970-01-01 18:42:31,171.769,11.2078
1970-01-01 18:42:41,171.3755,10.7741
1970-01-01 18:42:51,171.2853,10.7957
1970-01-01 18:43:01,171.1686,10.7924
1970-01-01 18:43:11,171.5687,10.8146
1970-01-01 18:43:21,171.4899,11.0851
1970-01-01 18:43:31,171.3844,11.1628
1970-01-01 18:43:41,171.5276,11.4167
1970-01-01 18:43:51,171.7698,11.1851
1970-01-01 18:44:01,172.1709,11.4346
1970-01-01 18:44:11,171.6168,11.479
1970-01-01 18:44:21,171.6341,11.5703
1970-01-01 18:44:31,171.2853,11.1372
1970-01-01 18:44:41,171.5577,10.9607
1970-01-01 18:44:51,171.6186,10.827
1970-01-01 18:45:01,171.2403,10.7351
1970-01-01 18:45:11,171.4751,10.6269
1970-01-01 18:45:21,170.9844,10.741
1970-01-01 18:45:31,171.4429,10.8221
1970-01-01 18:45:41,171.6254,11.1235
1970-01-01 18:45:51,171.56,11.1678
1970-01-01 18:46:01,171.8365,11.1755
1970-01-01 18:46:11,171.6858,11.0459
1970-01-01 18:46:21,171.6341,11.2843
1970-01-01 18:46:31,171.7434,11.4708
1970-01-01 18:46:41,171.4663,11.4965
1970-01-01 18:46:51,171.6358,11.0333
1970-01-01 18:47:01,171.6052,10.4695
1970-01-01 18:47:11,171.5426,11.0186
1970-01-01 18:47:21,171.7004,11.2983
1970-01-01 18:47:31,171.5137,10.9004
1970-01-01 18:47:41,171.6514,11.0902
1970-01-01 18:47:51,171.653,11.1818
1970-01-01 18:48:01,171.6686,10.8966
1970-01-01 18:48:11,171.8447,11.0728
1970-01-01 18:48:21,171.8363,11.4266
1970-01-01 18:48:31,171.7029,11.3082
1970-01-01 18:48:41,171.8029,11.4477
1970-01-01 18:48:51,171.6858,11.6149
1970-01-01 18:49:01,171.8615,11.6199
1970-01-01 18:49:11,171.7528,11.4347
1970-01-01 18:49:21,171.5339,11.3155
1970-01-01 18:49:31,171.5687,10.8716
1970-01-01 18:49:41,171.9788,11.2249
1970-01-01 18:49:51,171.7348,11.3103
1970-01-01 18:50:01,171.5426,10.9042
1970-01-01 18:50:11,171.281,11.1596
1970-01-01 18:50:21,171.1998,10.8263
1970-01-01 18:50:31,171.9622,10.9616
1970-01-01 18:50:41,171.8447,11.0157
1970-01-01 18:50:51,171.61,11.1805
1970-01-01 18:51:01,171.4692,11.188
1970-01-01 18:51:11,171.8783,10.9718
1970-01-01 18:51:21,171.7443,10.8764
1970-01-01 18:51:31,171.7939,10.9096
1970-01-01 18:51:41,171.8194,10.7045
1970-01-01 18:51:51,171.545,10.5993
1970-01-01 18:52:01,171.4252,10.7865
1970-01-01 18:52:11,171.4252,10.4427
1970-01-01 18:52:21,171.5226,10.6003
1970-01-01 18:52:31,171.3218,10.3783
1970-01-01 18:52:41,171.4927,9.9745
1970-01-01 18:52:51,171.2357,9.8286
1970-01-01 18:53:01,171.6686,9.5758
1970-01-01 18:53:11,171.5426,9.236
1970-01-01 18:53:21,171.7945,8.9918
1970-01-01 18:53:31,171.1011,8.4469
1970-01-01 18:53:41,171.6118,7.8958
1970-01-01 18:53:51,171.2316,7.5184
1970-01-01 18:54:01,171.9683,6.8129
1970-01-01 18:54:11,171.6897,6.4585
1970-01-01 18:54:21,171.4836,5.9069
1970-01-01 18:54:31,171.3113,5.5592
1970-01-01 18:54:41,171.2494,5.4823
1970-01-01 18:54:51,171.3614,5.4652
1970-01-01 18:55:01,171.0427,5.7116
1970-01-01 18:55:11,170.9632,5.2788
1970-01-01 18:55:21,171.5667,4.4533
1970-01-01 18:55:31,171.223,3.8733
1970-01-01 18:55:41,171.7479,3.4463
1970-01-01 18:55:51,171.1932,2.5616
1970-01-01 18:56:01,171.3326,2.4162
1970-01-01 18:56:11,170.7192,2.6134
1970-01-01 18:56:21,170.6341,2.52
1970-01-01 18:56:31,171.0335,2.1871
1970-01-01 18:56:41,170.5473,1.8112
1970-01-01 18:56:51,170.9735,1.6706
1970-01-01 18:57:01,171.2451,1.09
1970-01-01 18:57:11,171.4067,1.3787
1970-01-01 18:57:21,171.1391,1.2192
1970-01-01 18:57:31,170.4601,0.9436
1970-01-01 18:57:41,170.624,0.6417
1970-01-01 18:57:51,171.5229,0.3995
1970-01-01 18:58:01,171.5204,0.1149
1970-01-01 18:58:11,170.8564,0.2937
1970-01-01 18:58:21,170.7417,0.8863
1970-01-01 18:58:31,170.489,0.4142
1970-01-01 18:58:41,170.279,-0.8159
1970-01-01 18:58:51,170.887,-1.8373
1970-01-01 18:59:01,170.2785,-2.3359
1970-01-01 18:59:11,170.7319,-3.4842
1970-01-01 18:59:21,171.1428,-2.6272
1970-01-01 18:59:31,168.9375,-2.1017
1970-01-01 18:59:41,170.0986,-2.0764
1970-01-01 18:59:51,170.4899,-2.6696
1970-01-01 19:00:01,171.4749,-2.3359
1970-01-01 19:00:11,170.8779,-2.5853
1970-01-01 19:00:21,170.7379,-2.4924
1970-01-01 19:00:31,170.4133,-2.8486
1970-01-01 19:00:41,170.7565,-3.1226
1970-01-01 19:00:51,170.8779,-2.7574
1970-01-01 19:01:01,171.0244,-3.2419
1970-01-01 19:01:11,171.0662,-3.4401
1970-01-01 19:01:21,170.8044,-3.1262
1970-01-01 19:01:31,170.643,-2.4438
1970-01-01 19:01:41,170.6436,-2.1081
1970-01-01 19:01:51,170.614,-2.3782
1970-01-01 19:02:01,170.834,-2.3821
1970-01-01 19:02:11,170.8637,-2.3314
1970-01-01 19:02:21,170.9097,-2.5515
1970-01-01 19:02:31,170.7004,-2.851
1970-01-01 19:02:41,170.7952,-2.6664
1970-01-01 19:02:51,170.7014,-2.9856
1970-01-01 19:03:01,170.7392,-3.1482
1970-01-01 19:03:11,170.7579,-3.258
1970-01-01 19:03:21,170.8061,-3.3199
1970-01-01 19:03:31,170.6517,-3.5218
1970-01-01 19:03:41,170.8044,-4.1074
1970-01-01 19:03:51,171.1354,-4.0903
1970-01-01 19:04:01,171.1086,-4.2752
1970-01-01 19:04:11,170.8577,-4.7982
1970-01-01 19:04:21,170.5188,-4.594
1970-01-01 19:04:31,170.7766,-4.582
1970-01-01 19:04:41,170.5858,-4.268
1970-01-01 19:04:51,170.3646,-4.7258
1970-01-01 19:05:01,170.4045,-4.5056
1970-01-01 19:05:11,170.5472,-4.2326
1970-01-01 19:05:21,170.5664,-4.5981
1970-01-01 19:05:31,170.7952,-4.4
1970-01-01 19:05:41,170.8821,-4.5881
1970-01-01 19:05:51,170.7844,-4.7215
1970-01-01 19:06:01,170.8983,-4.551
1970-01-01 19:06:11,170.7936,-4.3158
1970-01-01 19:06:21,170.8229,-4.2718
1970-01-01 19:06:31,171.0062,-4.3537
1970-01-01 19:06:41,170.7579,-4.3596
1970-01-01 19:06:51,170.7098,-4.1232
1970-01-01 19:07:01,170.8432,-4.0007
1970-01-01 19:07:11,171.1121,-4.1857
1970-01-01 19:07:21,170.6816,-3.9614
1970-01-01 19:07:31,170.7379,-4.1108
1970-01-01 19:07:41,170.7766,-4.3509
1970-01-01 19:07:51,170.7192,-4.3502
1970-01-01 19:08:01,170.7192,-4.2925
1970-01-01 19:08:11,171.0424,-4.2788
1970-01-01 19:08:21,170.9371,-4.2157
1970-01-01 19:08:31,170.9097,-4.2283
1970-01-01 19:08:41,170.9304,-4.014
1970-01-01 19:08:51,171.3337,-4.0764
1970-01-01 19:09:01,170.9852,-4.0477
1970-01-01 19:09:11,170.8044,-4.1074
1970-01-01 19:09:21,170.8524,-4.2276
1970-01-01 19:09:31,170.7379,-4.2839
1970-01-01 19:09:41,170.9816,-4.3356
1970-01-01 19:09:51,170.8637,-4.5393
1970-01-01 19:10:01,170.8729,-4.4769
1970-01-01 19:10:11,170.8914,-4.4101
1970-01-01 19:10:21,170.8247,-4.1824
1970-01-01 19:10:31,170.9513,-4.1472
1970-01-01 19:10:41,171.0244,-4.0564
1970-01-01 19:10:51,171.32,-3.94
1970-01-01 19:11:01,170.9971,-4.3002
1970-01-01 19:11:11,171.2978,-4.4985
1970-01-01 19:11:21,170.9371,-4.2732
1970-01-01 19:11:31,171.3549,-4.1544
1970-01-01 19:11:41,171.32,-4.0555
1970-01-01 19:11:51,171.475,-4.0075
1970-01-01 19:12:01,171.5008,-3.9955
1970-01-01 19:12:11,171.2803,-4.4499
1970-01-01 19:12:21,171.475,-4.2969
1970-01-01 19:12:31,171.4434,-4.1104
1970-01-01 19:12:41,171.2672,-4.3122
